rain,temp,aqi,demand_drop,curfew,hourly_income,daily_hours,risk_probability
0.0,28.0,167.0,11.0,0,68.6,7,0.2132
0.0,28.0,184.0,5.0,0,60.03,9,0.215
0.0,27.0,174.0,5.0,0,80.16,9,0.1921
0.0,25.0,136.0,14.0,0,73.36,7,0.2062
0.0,25.0,186.0,0.0,0,93.57,8,0.2285
0.0,27.0,132.0,12.0,0,70.2,6,0.2283
0.0,27.0,162.0,7.0,0,68.52,6,0.1994
0.0,26.0,137.0,7.0,0,69.06,4,0.2028
0.0,25.0,129.0,8.0,0,105.61,5,0.2222
0.0,27.0,155.0,1.0,0,92.91,8,0.17
0.0,25.0,147.0,0.0,0,100.11,6,0.1935
0.0,26.0,159.0,13.0,0,74.48,6,0.2267
0.0,23.0,165.0,8.0,0,97.71,6,0.2195
0.0,24.0,131.0,6.0,0,98.69,4,0.2074
0.0,23.0,136.0,14.0,0,81.7,9,0.1699
0.0,24.0,164.0,8.0,0,90.61,5,0.199
0.0,26.0,150.0,7.0,0,104.5,10,0.1882
0.0,28.0,175.0,11.0,0,101.57,7,0.2066
0.0,28.0,170.0,11.0,0,64.1,8,0.1838
0.0,28.0,182.0,11.0,0,75.32,6,0.1795
0.0,26.0,172.0,5.0,0,63.64,5,0.1587
0.0,23.0,156.0,14.0,0,65.47,9,0.2244
0.0,24.0,171.0,11.0,0,87.65,10,0.192
0.0,25.0,146.0,13.0,0,94.14,6,0.2031
0.0,24.0,148.0,1.0,0,91.85,7,0.2
0.17,26.0,178.0,3.0,0,87.65,6,0.1787
0.08,19.0,157.0,8.0,0,107.17,5,0.1748
0.0,21.0,179.0,14.0,0,66.69,9,0.1799
0.0,21.0,181.0,10.0,0,105.09,6,0.1855
0.0,21.0,183.0,14.0,0,68.85,7,0.2073
0.0,20.0,187.0,8.0,0,99.38,8,0.1841
0.0,21.0,156.0,14.0,0,62.7,8,0.2349
0.0,21.0,148.0,1.0,0,87.56,10,0.2205
0.0,22.0,165.0,8.0,0,94.73,4,0.2162
0.0,21.0,152.0,10.0,0,99.97,6,0.1976
0.0,22.0,166.0,13.0,0,81.39,8,0.2303
0.0,21.0,173.0,12.0,0,92.78,11,0.1956
0.0,20.0,172.0,5.0,0,104.1,11,0.1994
0.0,24.8,152.0,10.0,0,70.49,9,0.2034
0.0,22.0,139.0,6.0,0,67.13,9,0.214
0.0,21.0,156.0,99.0,1,95.47,4,0.6127
0.0,21.0,137.0,7.0,0,72.18,9,0.1905
0.0,21.0,185.0,4.0,0,105.04,8,0.1893
0.0,21.0,150.0,7.0,0,90.66,6,0.2128
0.0,20.0,138.0,9.0,0,104.75,7,0.2143
0.0,19.0,130.0,10.0,0,98.38,7,0.1921
0.0,21.0,169.0,13.0,0,96.65,9,0.1683
0.0,21.0,169.0,13.0,0,72.09,10,0.1959
0.0,21.0,150.0,7.0,0,106.3,9,0.2125
0.0,22.0,133.0,7.0,0,69.91,9,0.2361
0.0,18.0,154.0,4.0,0,108.54,6,0.176
0.0,14.0,148.0,1.0,0,104.27,9,0.1915
0.0,17.0,171.0,11.0,0,100.25,8,0.1922
0.0,16.0,167.0,11.0,0,77.03,8,0.2271
0.0,17.0,151.0,10.0,0,88.21,8,0.1993
0.0,19.0,142.0,0.0,0,74.37,6,0.1819
0.0,17.0,191.0,1.0,0,95.85,8,0.2112
0.0,16.0,157.0,0.0,0,105.92,11,0.1919
0.0,16.0,172.0,5.0,0,87.52,7,0.1755
0.0,16.0,137.0,7.0,0,78.39,7,0.1821
0.0,15.0,159.0,13.0,0,82.54,5,0.2347
0.0,17.0,130.0,10.0,0,94.47,9,0.2077
0.0,16.0,160.0,0.0,0,90.46,6,0.2022
0.0,17.0,190.0,4.0,0,83.92,7,0.195
0.0,16.0,153.0,10.0,0,71.84,7,0.2058
0.0,16.0,130.0,10.0,0,95.82,5,0.2056
0.0,17.0,130.0,10.0,0,104.65,11,0.2058
0.02,18.0,153.0,1.0,0,88.32,6,0.2023
0.0,20.6,138.0,9.0,0,78.66,12,0.2174
0.0,18.0,129.0,8.0,0,104.34,6,0.2005
0.0,19.4,176.0,3.0,0,101.1,4,0.1804
0.0,14.0,157.0,0.0,0,107.96,10,0.1878
0.0,16.0,147.0,0.0,0,105.25,11,0.1604
0.0,16.0,186.0,0.0,0,68.87,8,0.2405
0.0,15.0,135.0,7.0,0,69.45,7,0.2173
0.0,13.0,189.0,5.0,0,75.2,7,0.1834
0.0,13.0,148.0,1.0,0,93.75,9,0.1944
0.0,12.0,185.0,4.0,0,81.46,9,0.1873
0.0,14.0,167.0,11.0,0,81.95,5,0.2309
0.0,13.0,181.0,10.0,0,83.94,9,0.1716
0.0,13.0,191.0,1.0,0,69.03,9,0.2023
0.0,12.0,146.0,13.0,0,70.2,11,0.1978
0.0,13.0,190.0,4.0,0,66.71,11,0.2165
0.0,12.0,153.0,10.0,0,78.95,10,0.1979
0.0,13.0,153.0,10.0,0,83.23,6,0.1648
0.0,13.0,150.0,7.0,0,102.54,8,0.195
0.0,14.0,163.0,6.0,0,89.27,8,0.1806
0.0,11.0,138.0,9.0,0,73.59,6,0.2016
0.0,14.0,163.0,6.0,0,108.89,4,0.2287
0.0,14.0,163.0,6.0,0,92.66,5,0.1652
0.0,14.0,177.0,10.0,0,107.42,5,0.184
0.0,12.0,181.0,10.0,0,80.56,6,0.1889
0.0,12.0,156.0,14.0,0,93.98,9,0.1924
0.0,12.0,147.0,0.0,0,88.55,9,0.2148
0.0,12.5,145.0,7.0,0,100.4,8,0.1965
0.0,14.0,140.0,9.0,0,83.83,6,0.2083
0.0,12.0,132.0,12.0,0,70.16,9,0.1875
0.0,14.3,150.0,7.0,0,81.23,4,0.2046
0.0,9.0,145.0,7.0,0,87.77,6,0.2156
0.0,11.0,190.0,4.0,0,82.1,11,0.1854
0.0,11.0,164.0,8.0,0,76.0,7,0.2156
0.0,11.0,150.0,7.0,0,75.05,8,0.201
0.0,10.0,165.0,8.0,0,79.0,9,0.2209
0.0,9.0,137.0,7.0,0,107.32,9,0.196
0.0,10.0,156.0,14.0,0,100.27,8,0.2076
0.0,10.0,168.0,5.0,0,63.31,10,0.1992
0.0,10.0,159.0,13.0,0,90.21,10,0.1981
0.0,9.0,154.0,4.0,0,76.31,9,0.2052
0.0,9.0,192.0,12.0,0,92.61,8,0.2107
0.0,7.0,184.0,5.0,0,62.49,8,0.175
0.0,10.0,168.0,5.0,0,61.55,6,0.2287
0.0,10.0,164.0,8.0,0,94.62,6,0.1628
0.0,9.0,168.0,5.0,0,83.3,5,0.1863
0.0,10.5,141.0,5.0,0,90.51,8,0.1981
0.0,10.0,153.0,10.0,0,87.7,4,0.2082
0.0,11.0,131.0,6.0,0,104.12,4,0.2315
0.0,11.0,158.0,6.0,0,83.88,9,0.1628
0.0,14.0,163.0,6.0,0,63.8,8,0.1898
0.0,11.0,143.0,13.0,0,104.57,8,0.1575
0.0,13.0,190.0,4.0,0,73.6,8,0.2006
0.0,11.0,186.0,0.0,0,88.7,8,0.2054
0.0,14.0,174.0,5.0,0,100.62,9,0.2318
0.0,14.0,162.0,7.0,0,107.96,9,0.2024
0.0,11.0,184.0,5.0,0,107.71,6,0.2209
0.0,16.0,136.0,14.0,0,108.57,7,0.2117
0.0,16.0,179.0,14.0,0,72.81,8,0.1913
0.0,13.0,136.0,14.0,0,80.83,5,0.1718
0.0,13.0,179.0,14.0,0,80.02,9,0.2055
0.0,12.0,146.0,13.0,0,101.42,9,0.1702
0.0,13.0,184.0,5.0,0,100.64,10,0.2259
0.0,13.0,188.0,6.0,0,77.97,7,0.1968
0.0,14.0,138.0,9.0,0,105.1,6,0.2239
0.0,15.0,158.0,6.0,0,93.94,7,0.1904
0.0,15.0,191.0,1.0,0,67.7,12,0.2054
0.0,17.4,159.0,13.0,0,81.33,10,0.2042
0.0,15.0,183.0,14.0,0,98.38,9,0.1991
0.0,15.0,166.0,13.0,0,103.95,6,0.1913
0.0,16.0,152.0,10.0,0,104.29,9,0.2078
0.0,16.0,146.0,13.0,0,108.43,4,0.1815
0.0,19.0,141.0,5.0,0,71.13,9,0.1758
0.0,20.0,177.0,10.0,0,98.35,10,0.2249
0.0,20.0,153.0,10.0,0,66.5,7,0.2145
0.0,19.0,161.0,14.0,0,85.36,6,0.2013
0.0,18.0,160.0,0.0,0,91.15,5,0.2333
0.0,17.0,165.0,8.0,0,95.94,10,0.1946
0.0,17.0,183.0,14.0,0,106.63,8,0.2265
0.0,17.0,191.0,1.0,0,99.3,8,0.2035
0.0,18.0,154.0,4.0,0,93.4,9,0.1795
0.0,17.0,181.0,10.0,0,65.55,8,0.237
0.0,18.0,177.0,10.0,0,66.19,8,0.2198
0.0,19.0,165.0,8.0,0,77.06,8,0.1976
0.0,23.0,189.0,5.0,0,70.62,6,0.2145
0.0,19.0,141.0,5.0,0,83.0,7,0.1919
0.01,18.0,135.0,14.0,0,67.86,6,0.2166
0.0,17.0,183.0,14.0,0,70.5,8,0.1522
0.0,17.0,156.0,14.0,0,78.83,8,0.1796
0.0,18.0,182.0,11.0,0,60.73,9,0.2196
0.0,20.0,185.0,4.0,0,85.36,6,0.195
0.0,20.0,132.0,12.0,0,104.0,9,0.2042
0.0,19.0,185.0,4.0,0,82.8,8,0.1731
0.0,21.0,157.0,0.0,0,63.39,4,0.237
0.0,23.0,161.0,14.0,0,60.4,7,0.2238
0.0,23.0,168.0,5.0,0,88.12,8,0.196
0.0,21.0,187.0,8.0,0,65.66,6,0.1919
0.0,23.0,129.0,8.0,0,89.69,7,0.2206
0.0,21.0,159.0,13.0,0,92.31,11,0.2396
0.0,22.0,172.0,5.0,0,79.24,4,0.2191
0.0,21.0,174.0,5.0,0,102.0,9,0.2434
0.0,23.0,172.0,5.0,0,96.59,6,0.1816
0.0,25.0,137.0,7.0,0,97.1,9,0.1836
0.0,25.0,147.0,0.0,0,70.2,9,0.1762
0.0,23.0,151.0,10.0,0,72.5,7,0.2088
0.0,26.0,179.0,14.0,0,95.31,9,0.2035
0.0,27.0,146.0,13.0,0,78.05,6,0.197
0.0,24.0,141.0,5.0,0,108.79,7,0.2162
0.0,26.0,189.0,5.0,0,77.87,9,0.2246
0.0,29.0,129.0,8.0,0,72.14,11,0.1695
0.0,29.0,192.0,12.0,0,92.25,12,0.1881
0.0,30.0,171.0,11.0,0,106.53,8,0.2164
0.0,28.0,181.0,10.0,0,97.0,9,0.1906
0.0,30.0,147.0,0.0,0,94.32,12,0.184
0.0,29.0,129.0,8.0,0,99.0,7,0.2204
0.0,26.0,175.0,11.0,0,95.02,10,0.1742
0.0,27.0,181.0,10.0,0,61.12,8,0.194
0.0,29.0,175.0,11.0,0,90.04,8,0.2066
0.0,31.0,137.0,7.0,0,93.81,6,0.1885
0.0,29.0,176.0,3.0,0,107.04,8,0.2157
0.0,39.4,177.0,10.0,0,68.83,6,0.1886
0.0,31.1,112.0,2.0,0,96.58,8,0.2282
0.0,28.3,116.0,3.0,0,78.49,4,0.1975
0.0,27.0,120.0,4.0,0,96.92,7,0.2134
0.0,27.6,110.0,8.0,0,93.98,10,0.2149
0.0,28.1,88.0,7.0,0,74.88,7,0.0874
0.0,27.9,104.0,10.0,0,88.9,6,0.1589
0.0,27.2,87.0,9.0,0,96.95,8,0.1072
0.0,27.8,101.0,4.0,0,67.37,8,0.2014
0.0,25.4,101.0,4.0,0,64.1,8,0.2111
0.0,26.2,87.0,9.0,0,103.33,9,0.0955
0.1,27.2,99.0,8.0,0,106.91,4,0.0914
0.3,25.2,89.0,6.0,0,63.14,7,0.1402
2.0,24.7,118.0,1.0,0,84.52,10,0.1706
0.1,24.2,124.0,11.0,0,91.82,8,0.2147
0.0,25.2,87.0,9.0,0,93.87,8,0.0885
3.6,26.6,124.0,14.0,0,62.59,8,0.1933
0.0,30.0,106.0,8.0,0,67.32,8,0.1937
0.1,27.5,97.0,1.0,0,76.11,4,0.0839
0.0,27.1,87.0,9.0,0,100.04,8,0.1114
0.0,24.5,105.0,4.0,0,62.03,8,0.2278
0.0,23.5,117.0,1.0,0,102.53,8,0.2094
0.0,25.4,114.0,2.0,0,91.9,9,0.2021
0.0,27.8,86.0,14.0,0,102.31,9,0.0803
0.0,28.1,87.0,9.0,0,90.72,9,0.1103
0.0,25.8,101.0,4.0,0,63.71,8,0.2431
0.0,26.8,96.0,12.0,0,65.85,8,0.0924
0.0,26.8,94.0,0.0,0,81.61,8,0.0925
0.0,26.8,96.0,12.0,0,87.15,11,0.0888
0.0,26.2,118.0,5.0,0,74.32,7,0.1902
0.0,29.0,123.0,0.0,0,91.38,8,0.1451
0.0,26.9,101.0,4.0,0,97.72,8,0.2081
0.0,25.3,122.0,12.0,0,90.1,8,0.1831
0.0,25.7,98.0,5.0,0,102.52,7,0.0678
0.0,25.9,104.0,10.0,0,100.54,6,0.2151
0.0,25.2,93.0,14.0,0,104.4,10,0.0784
0.0,24.7,111.0,7.0,0,71.71,8,0.1932
0.0,23.5,125.0,6.0,0,67.12,8,0.2293
0.0,23.4,109.0,8.0,0,82.83,6,0.1718
0.0,24.2,99.0,14.0,0,95.08,6,0.0693
0.0,25.7,111.0,7.0,0,101.62,6,0.2054
0.0,26.2,89.0,12.0,0,79.54,5,0.123
0.0,26.1,121.0,4.0,0,68.84,6,0.1685
0.0,25.2,105.0,4.0,0,66.72,4,0.2082
0.0,26.4,103.0,8.0,0,73.76,7,0.2116
0.0,24.8,109.0,8.0,0,108.54,6,0.1588
0.0,24.9,110.0,8.0,0,77.93,5,0.216
0.0,25.5,87.0,9.0,0,93.54,9,0.1175
0.0,27.3,113.0,4.0,0,109.99,7,0.1938
0.07,26.3,94.0,4.0,0,98.89,10,0.125
0.0,20.4,114.0,2.0,0,75.32,7,0.2227
0.0,22.2,119.0,6.0,0,96.2,5,0.2021
0.0,22.6,118.0,5.0,0,85.82,5,0.191
0.0,22.1,107.0,1.0,0,99.53,9,0.1805
0.0,22.0,106.0,8.0,0,82.41,7,0.1992
0.0,22.0,90.0,9.0,0,86.96,9,0.1114
0.0,22.2,117.0,1.0,0,96.67,7,0.1935
0.0,21.6,95.0,6.0,0,96.88,9,0.056
0.0,21.4,105.0,4.0,0,73.78,6,0.2254
0.0,21.9,96.0,12.0,0,65.26,6,0.1038
0.0,20.8,90.0,9.0,0,85.15,5,0.0924
0.0,21.1,110.0,8.0,0,103.69,7,0.2171
0.0,22.1,86.0,14.0,0,89.1,7,0.1305
0.0,22.9,115.0,9.0,0,60.96,5,0.144
0.0,22.1,97.0,2.0,0,61.78,4,0.1087
0.0,22.0,84.0,9.0,0,105.96,8,0.0715
0.0,21.6,105.0,4.0,0,94.21,10,0.21
0.0,22.3,86.0,14.0,0,65.36,6,0.1026
0.0,22.2,96.0,12.0,0,70.06,7,0.1127
0.0,22.0,114.0,2.0,0,67.12,7,0.19
0.0,21.7,87.0,9.0,0,108.47,9,0.0625
0.0,22.4,119.0,6.0,0,101.9,8,0.191
0.0,22.7,84.0,9.0,0,109.85,8,0.1081
0.0,22.7,94.0,0.0,0,68.36,6,0.1203
0.0,22.4,115.0,9.0,0,107.78,6,0.1766
0.0,16.4,97.0,2.0,0,93.07,10,0.1205
0.0,17.9,88.0,7.0,0,77.27,8,0.087
0.0,17.6,99.0,14.0,0,93.18,9,0.1072
0.0,18.3,95.0,6.0,0,86.99,6,0.0898
0.0,18.8,119.0,6.0,0,96.05,9,0.2036
0.0,18.4,97.0,2.0,0,89.39,10,0.1178
0.0,18.9,117.0,1.0,0,64.11,8,0.1755
0.0,17.9,121.0,4.0,0,69.88,7,0.1864
0.0,16.8,102.0,6.0,0,78.47,5,0.2037
0.0,16.5,122.0,12.0,0,77.48,11,0.248
0.0,16.6,100.0,11.0,0,92.01,8,0.0827
0.0,16.9,124.0,13.0,0,103.22,9,0.2408
0.0,19.3,88.0,7.0,0,74.81,7,0.1401
0.0,16.9,113.0,4.0,0,68.99,8,0.1981
0.0,17.6,105.0,4.0,0,104.59,8,0.194
0.0,20.8,100.0,11.0,0,80.54,8,0.0862
0.0,18.4,111.0,7.0,0,96.82,9,0.1986
0.0,20.6,114.0,2.0,0,67.75,8,0.1719
0.11,17.9,84.0,6.0,0,79.39,4,0.0985
0.0,17.3,91.0,11.0,0,87.92,8,0.1299
0.0,17.0,114.0,2.0,0,95.79,9,0.1878
0.0,18.4,112.0,2.0,0,62.12,4,0.1952
0.0,17.5,125.0,6.0,0,76.57,4,0.166
0.0,18.0,116.0,3.0,0,94.62,7,0.2075
0.0,17.2,124.0,13.0,0,86.54,7,0.2053
0.0,15.8,114.0,2.0,0,87.73,9,0.2013
0.0,15.1,97.0,2.0,0,79.26,7,0.0957
0.0,15.4,88.0,7.0,0,61.66,8,0.0941
0.0,15.3,117.0,1.0,0,100.55,6,0.21
0.0,15.2,111.0,7.0,0,104.03,8,0.1994
0.0,15.5,86.0,14.0,0,85.34,7,0.1063
0.0,15.1,99.0,14.0,0,78.26,7,0.1043
0.0,14.6,124.0,13.0,0,91.27,5,0.2225
0.0,12.4,105.0,4.0,0,103.2,7,0.2135
0.0,13.2,102.0,6.0,0,90.95,9,0.2039
0.0,12.9,103.0,8.0,0,65.92,7,0.2304
0.0,14.0,93.0,14.0,0,97.61,7,0.1084
0.0,12.8,99.0,14.0,0,69.21,8,0.1261
0.0,13.9,100.0,11.0,0,67.81,7,0.1121
0.0,14.1,86.0,14.0,0,104.55,5,0.0632
0.0,14.8,116.0,3.0,0,88.84,8,0.2261
0.0,15.2,101.0,4.0,0,60.47,7,0.2027
0.0,13.9,119.0,6.0,0,80.24,7,0.199
0.0,12.9,120.0,4.0,0,83.78,7,0.2056
0.0,12.4,93.0,14.0,0,85.95,7,0.0931
0.0,12.8,112.0,2.0,0,63.99,5,0.2045
0.0,13.5,104.0,10.0,0,80.6,4,0.1882
0.0,12.9,121.0,4.0,0,105.08,4,0.2255
0.0,8.0,93.0,14.0,0,91.74,6,0.0977
0.0,15.0,112.0,2.0,0,78.47,9,0.1923
0.0,11.0,110.0,8.0,0,110.0,4,0.1815
0.0,11.5,96.0,12.0,0,89.01,8,0.1054
0.0,13.1,90.0,9.0,0,88.7,11,0.1037
0.0,9.35,111.0,7.0,0,103.92,5,0.2078
0.0,12.3,115.0,9.0,0,76.56,6,0.1795
0.0,14.0,97.0,2.0,0,69.31,6,0.068
0.0,10.0,111.0,7.0,0,76.13,6,0.2125
0.0,9.65,101.0,4.0,0,68.97,8,0.2297
0.0,9.0,114.0,2.0,0,106.86,8,0.1795
0.0,7.0,92.0,6.0,0,92.83,7,0.1318
0.0,9.0,121.0,4.0,0,88.7,8,0.2057
0.0,9.9,96.0,12.0,0,106.41,4,0.0999
0.0,11.4,99.0,14.0,0,98.85,4,0.092
0.0,9.0,86.0,14.0,0,83.79,12,0.0723
0.0,11.7,89.0,12.0,0,62.99,7,0.1198
0.0,12.3,106.0,8.0,0,90.44,6,0.1845
0.0,12.5,95.0,6.0,0,93.04,8,0.0844
0.0,13.2,119.0,6.0,0,67.13,7,0.2198
0.0,14.1,85.0,10.0,0,100.13,7,0.0623
0.0,15.6,100.0,11.0,0,101.04,8,0.0695
0.0,13.0,98.0,5.0,0,86.42,6,0.0996
0.0,15.2,85.0,10.0,0,76.37,7,0.1059
0.0,16.5,89.0,12.0,0,96.66,8,0.1097
0.0,13.6,101.0,4.0,0,90.71,11,0.194
0.0,13.9,105.0,4.0,0,70.31,8,0.2506
0.0,17.3,101.0,4.0,0,77.37,7,0.1954
0.09,17.1,106.0,9.0,0,101.03,7,0.1954
0.0,15.1,109.0,8.0,0,72.85,10,0.1841
0.0,13.7,84.0,9.0,0,71.19,6,0.1025
0.0,14.0,103.0,8.0,0,104.37,10,0.2123
0.0,12.0,124.0,13.0,0,88.0,6,0.2241
0.0,13.8,106.0,8.0,0,106.67,4,0.1702
0.0,10.0,112.0,2.0,0,84.02,4,0.1951
0.0,13.9,97.0,2.0,0,80.98,6,0.1089
0.0,15.5,117.0,1.0,0,96.84,11,0.2117
0.0,17.9,116.0,3.0,0,64.37,5,0.2001
0.0,16.4,106.0,8.0,0,63.62,10,0.2108
0.0,14.0,125.0,6.0,0,76.35,4,0.1838
0.0,16.5,89.0,12.0,0,64.91,5,0.1312
0.0,15.0,85.0,10.0,0,103.87,6,0.1199
0.0,19.0,116.0,3.0,0,84.93,8,0.1731
0.0,22.0,118.0,5.0,0,80.86,8,0.1785
0.01,23.0,89.0,9.0,0,70.72,6,0.0791
0.0,18.0,95.0,6.0,0,71.27,7,0.1136
0.0,17.9,85.0,10.0,0,108.87,10,0.0743
0.0,16.2,96.0,12.0,0,71.36,9,0.0934
0.0,17.8,116.0,3.0,0,94.75,11,0.2091
0.0,19.7,106.0,8.0,0,85.76,9,0.1987
0.0,18.3,99.0,14.0,0,68.22,8,0.1052
0.0,19.3,100.0,11.0,0,84.93,12,0.0787
0.0,22.0,84.0,9.0,0,105.74,7,0.1119
0.0,19.9,97.0,2.0,0,66.24,10,0.0877
0.0,17.9,111.0,7.0,0,72.64,9,0.1935
0.0,18.7,125.0,6.0,0,88.94,8,0.2048
0.0,18.0,120.0,4.0,0,95.87,7,0.2021
0.0,15.0,85.0,10.0,0,64.34,7,0.1005
0.0,20.1,122.0,12.0,0,81.32,6,0.185
0.0,19.0,117.0,1.0,0,88.25,9,0.194
0.0,18.0,117.0,1.0,0,66.14,9,0.2
0.0,22.7,103.0,8.0,0,83.66,10,0.1725
0.0,22.0,101.0,4.0,0,79.68,6,0.1907
0.0,23.0,97.0,2.0,0,62.49,8,0.1078
0.0,25.0,87.0,9.0,0,71.53,8,0.0745
0.0,23.8,94.0,0.0,0,96.99,9,0.1231
0.0,22.4,94.0,0.0,0,79.1,4,0.1254
0.0,25.1,104.0,10.0,0,66.64,8,0.1751
0.0,24.0,115.0,9.0,0,79.39,9,0.2272
0.0,23.0,104.0,10.0,0,103.68,8,0.1971
0.0,23.1,86.0,14.0,0,104.91,6,0.1084
0.0,23.5,124.0,13.0,0,106.33,7,0.1901
0.0,28.2,124.0,13.0,0,62.78,7,0.2185
0.0,28.4,117.0,1.0,0,100.31,7,0.2081
0.0,28.4,126.0,4.0,0,88.18,8,0.1837
0.0,28.6,107.0,1.0,0,83.9,7,0.1767
0.0,30.1,124.0,13.0,0,108.37,8,0.1708
0.0,32.5,87.0,9.0,0,101.95,8,0.1038
0.0,33.2,99.0,14.0,0,84.18,8,0.1114
0.0,33.8,93.0,14.0,0,109.02,8,0.113
0.0,31.0,92.0,6.0,0,87.61,8,0.0976
0.0,27.0,90.0,9.0,0,92.43,4,0.0769
0.0,28.5,110.0,8.0,0,91.85,8,0.1864
0.0,29.0,117.0,1.0,0,106.1,5,0.223
0.0,31.5,108.0,0.0,0,91.61,11,0.1903
0.0,31.9,90.0,9.0,0,92.25,7,0.1029
0.0,31.0,118.0,5.0,0,77.94,6,0.1785
0.0,40.0,111.0,7.0,0,105.91,9,0.2067
0.0,26.0,86.0,14.0,0,65.04,10,0.0908
0.0,23.0,96.0,12.0,0,76.09,12,0.1209
0.0,21.0,81.0,0.0,0,72.5,5,0.1155
0.0,22.0,84.0,9.0,0,105.88,6,0.0901
0.0,22.0,105.0,4.0,0,100.7,6,0.1975
0.0,22.0,82.0,10.0,0,67.66,4,0.089
0.0,24.0,89.0,12.0,0,103.32,8,0.0716
0.0,22.0,104.0,10.0,0,76.48,9,0.1829
0.0,23.0,97.0,2.0,0,74.13,9,0.104
0.7,23.0,74.0,4.0,0,104.13,9,0.1065
0.3,22.8,77.0,1.0,0,87.39,7,0.103
0.6,22.3,72.0,12.0,0,60.21,4,0.094
0.7,22.6,95.0,8.0,0,63.04,7,0.1187
0.0,22.6,88.0,7.0,0,67.39,9,0.1013
0.0,23.0,77.0,0.0,0,81.47,9,0.1141
0.0,22.2,106.0,8.0,0,86.33,8,0.1645
0.0,24.0,91.0,11.0,0,68.28,9,0.0216
1.1,22.1,81.0,1.0,0,94.9,8,0.1057
3.0,21.0,90.0,9.0,0,86.2,6,0.0715
3.6,22.0,96.0,5.0,0,81.59,7,0.0958
0.0,22.0,75.0,9.0,0,68.86,9,0.094
0.0,21.4,82.0,10.0,0,94.05,7,0.1317
0.0,22.1,101.0,4.0,0,67.45,4,0.208
0.0,23.0,89.0,12.0,0,71.23,7,0.1033
1.49,24.0,92.0,6.0,0,109.79,5,0.1167
0.0,22.2,88.0,7.0,0,84.14,4,0.1074
0.0,23.0,74.0,2.0,0,106.6,4,0.0908
0.0,23.0,78.0,10.0,0,63.27,12,0.1214
0.0,23.0,88.0,7.0,0,78.43,11,0.0778
0.0,22.8,80.0,13.0,0,74.87,7,0.1065
0.0,23.0,74.0,2.0,0,83.57,9,0.069
0.02,23.0,102.0,10.0,0,106.46,9,0.2041
0.0,24.0,107.0,1.0,0,97.74,7,0.2039
0.0,23.0,101.0,4.0,0,76.58,9,0.2335
0.0,21.0,103.0,8.0,0,103.95,6,0.1687
0.0,20.0,81.0,0.0,0,71.89,5,0.088
0.0,20.6,107.0,1.0,0,78.67,4,0.2165
0.0,21.0,79.0,1.0,0,66.04,9,0.1067
0.0,20.2,106.0,8.0,0,105.41,8,0.2036
0.0,20.2,108.0,0.0,0,76.61,7,0.1809
0.0,20.8,98.0,5.0,0,77.12,9,0.0882
0.0,20.0,107.0,1.0,0,62.15,9,0.2249
0.0,21.0,93.0,14.0,0,70.2,11,0.099
0.0,21.1,81.0,0.0,0,73.56,8,0.1075
0.0,19.0,88.0,7.0,0,103.79,8,0.0977
0.0,21.0,93.0,14.0,0,100.15,6,0.0763
0.0,22.0,75.0,9.0,0,73.79,5,0.1187
0.0,22.6,94.0,0.0,0,105.89,8,0.1101
0.0,23.9,107.0,1.0,0,99.35,5,0.2461
0.0,21.9,79.0,1.0,0,67.86,8,0.0797
0.0,21.6,101.0,4.0,0,104.54,5,0.2165
0.0,22.0,105.0,4.0,0,73.0,6,0.1738
0.0,22.1,106.0,8.0,0,64.67,5,0.2031
0.0,21.8,107.0,1.0,0,73.14,6,0.2195
0.0,21.7,91.0,11.0,0,69.68,8,0.0586
0.0,23.0,107.0,1.0,0,109.1,4,0.1959
0.0,20.6,99.0,14.0,0,97.85,8,0.0887
0.0,21.0,78.0,10.0,0,60.52,11,0.086
0.0,20.0,89.0,12.0,0,70.72,10,0.1077
0.0,19.4,98.0,5.0,0,67.49,11,0.1224
0.0,19.0,81.0,0.0,0,76.7,9,0.0973
0.0,18.0,95.0,6.0,0,84.98,6,0.1041
0.0,20.5,96.0,12.0,0,98.61,9,0.1023
0.0,22.0,78.0,10.0,0,84.88,6,0.1
0.0,21.0,92.0,6.0,0,95.31,8,0.0782
0.0,18.0,100.0,11.0,0,72.87,6,0.1222
0.0,21.0,90.0,9.0,0,89.94,5,0.1059
0.0,18.0,72.0,14.0,0,77.46,9,0.1079
0.0,21.0,72.0,14.0,0,109.73,6,0.0839
0.0,20.0,85.0,10.0,0,102.12,8,0.0908
0.0,21.0,105.0,4.0,0,71.38,6,0.1965
0.0,19.0,80.0,13.0,0,84.05,6,0.0693
0.0,21.0,95.0,6.0,0,63.29,5,0.0662
0.0,20.0,80.0,13.0,0,101.5,6,0.088
0.0,16.0,84.0,9.0,0,101.95,8,0.1105
0.0,18.0,103.0,8.0,0,96.22,7,0.1869
0.0,17.3,98.0,5.0,0,89.81,8,0.0796
0.0,18.0,75.0,9.0,0,71.54,8,0.0837
0.0,19.0,87.0,9.0,0,107.28,7,0.0909
0.0,19.0,73.0,12.0,0,87.86,7,0.0929
0.0,19.0,89.0,12.0,0,95.05,6,0.1433
0.0,19.0,96.0,12.0,0,94.94,7,0.1211
0.0,17.0,76.0,8.0,0,63.25,4,0.1205
0.0,18.0,82.0,10.0,0,75.77,6,0.1234
0.0,18.0,86.0,14.0,0,91.41,11,0.08
